,장소,측정일시,인버터전압(R상),인버터전압(S상),인버터전압(T상),인버터주파수
5760,정선한교,2021-07-05 00:00:00,0.0,0.0,0.0,59.97
5761,정선한교,2021-07-05 00:01:00,0.0,0.0,0.0,59.97
5762,정선한교,2021-07-05 00:02:00,0.0,0.0,0.0,59.97
5763,정선한교,2021-07-05 00:03:00,0.0,0.0,0.0,59.97
5764,정선한교,2021-07-05 00:04:00,0.0,0.0,0.0,60.0
5765,정선한교,2021-07-05 00:05:00,0.0,0.0,0.0,60.0
5766,정선한교,2021-07-05 00:06:00,0.0,0.0,0.0,60.0
5767,정선한교,2021-07-05 00:07:00,0.0,0.0,0.0,59.99
5768,정선한교,2021-07-05 00:08:00,0.0,0.0,0.0,59.99
5769,정선한교,2021-07-05 00:09:00,0.0,0.0,0.0,59.99
5770,정선한교,2021-07-05 00:10:00,0.0,0.0,0.0,59.99
5771,정선한교,2021-07-05 00:11:00,0.0,0.0,0.0,59.99
5772,정선한교,2021-07-05 00:12:00,0.0,0.0,0.0,59.99
5773,정선한교,2021-07-05 00:13:00,0.0,0.0,0.0,59.99
5774,정선한교,2021-07-05 00:14:00,0.0,0.0,0.0,59.99
5775,정선한교,2021-07-05 00:15:00,0.0,0.0,0.0,59.99
5776,정선한교,2021-07-05 00:16:00,0.0,0.0,0.0,59.99
5777,정선한교,2021-07-05 00:17:00,0.0,0.0,0.0,59.98
5778,정선한교,2021-07-05 00:18:00,0.0,0.0,0.0,59.99
5779,정선한교,2021-07-05 00:19:00,0.0,0.0,0.0,59.99
5780,정선한교,2021-07-05 00:20:00,0.0,0.0,0.0,60.03
5781,정선한교,2021-07-05 00:21:00,0.0,0.0,0.0,60.04
5782,정선한교,2021-07-05 00:22:00,0.0,0.0,0.0,60.04
5783,정선한교,2021-07-05 00:23:00,0.0,0.0,0.0,60.02
5784,정선한교,2021-07-05 00:24:00,0.0,0.0,0.0,60.01
5785,정선한교,2021-07-05 00:25:00,0.0,0.0,0.0,60.01
5786,정선한교,2021-07-05 00:26:00,0.0,0.0,0.0,60.01
5787,정선한교,2021-07-05 00:27:00,0.0,0.0,0.0,60.01
5788,정선한교,2021-07-05 00:28:00,0.0,0.0,0.0,59.99
5789,정선한교,2021-07-05 00:29:00,0.0,0.0,0.0,59.99
5790,정선한교,2021-07-05 00:30:00,0.0,0.0,0.0,59.99
5791,정선한교,2021-07-05 00:31:00,0.0,0.0,0.0,60.0
5792,정선한교,2021-07-05 00:32:00,0.0,0.0,0.0,60.0
5793,정선한교,2021-07-05 00:33:00,0.0,0.0,0.0,60.01
5794,정선한교,2021-07-05 00:34:00,0.0,0.0,0.0,59.98
5795,정선한교,2021-07-05 00:35:00,0.0,0.0,0.0,59.95
5796,정선한교,2021-07-05 00:36:00,0.0,0.0,0.0,59.95
5797,정선한교,2021-07-05 00:37:00,0.0,0.0,0.0,59.97
5798,정선한교,2021-07-05 00:38:00,0.0,0.0,0.0,59.97
5799,정선한교,2021-07-05 00:39:00,0.0,0.0,0.0,59.97
5800,정선한교,2021-07-05 00:40:00,0.0,0.0,0.0,59.97
5801,정선한교,2021-07-05 00:41:00,0.0,0.0,0.0,59.99
5802,정선한교,2021-07-05 00:42:00,0.0,0.0,0.0,59.99
5803,정선한교,2021-07-05 00:43:00,0.0,0.0,0.0,59.99
5804,정선한교,2021-07-05 00:44:00,0.0,0.0,0.0,60.0
5805,정선한교,2021-07-05 00:45:00,0.0,0.0,0.0,59.97
5806,정선한교,2021-07-05 00:46:00,0.0,0.0,0.0,59.97
5807,정선한교,2021-07-05 00:47:00,0.0,0.0,0.0,59.97
5808,정선한교,2021-07-05 00:48:00,0.0,0.0,0.0,60.02
5809,정선한교,2021-07-05 00:49:00,0.0,0.0,0.0,60.02
5810,정선한교,2021-07-05 00:50:00,0.0,0.0,0.0,60.02
5811,정선한교,2021-07-05 00:51:00,0.0,0.0,0.0,60.03
5812,정선한교,2021-07-05 00:52:00,0.0,0.0,0.0,59.99
5813,정선한교,2021-07-05 00:53:00,0.0,0.0,0.0,59.99
5814,정선한교,2021-07-05 00:54:00,0.0,0.0,0.0,59.97
5815,정선한교,2021-07-05 00:55:00,0.0,0.0,0.0,59.97
5816,정선한교,2021-07-05 00:56:00,0.0,0.0,0.0,59.97
5817,정선한교,2021-07-05 00:57:00,0.0,0.0,0.0,59.99
5818,정선한교,2021-07-05 00:58:00,0.0,0.0,0.0,60.01
5819,정선한교,2021-07-05 00:59:00,0.0,0.0,0.0,59.97
5820,정선한교,2021-07-05 01:00:00,0.0,0.0,0.0,59.97
5821,정선한교,2021-07-05 01:01:00,0.0,0.0,0.0,59.98
5822,정선한교,2021-07-05 01:02:00,0.0,0.0,0.0,59.98
5823,정선한교,2021-07-05 01:03:00,0.0,0.0,0.0,59.98
5824,정선한교,2021-07-05 01:04:00,0.0,0.0,0.0,60.0
5825,정선한교,2021-07-05 01:05:00,0.0,0.0,0.0,60.01
5826,정선한교,2021-07-05 01:06:00,0.0,0.0,0.0,60.01
5827,정선한교,2021-07-05 01:07:00,0.0,0.0,0.0,60.01
5828,정선한교,2021-07-05 01:08:00,0.0,0.0,0.0,59.99
5829,정선한교,2021-07-05 01:09:00,0.0,0.0,0.0,59.99
5830,정선한교,2021-07-05 01:10:00,0.0,0.0,0.0,59.99
5831,정선한교,2021-07-05 01:11:00,0.0,0.0,0.0,59.99
5832,정선한교,2021-07-05 01:12:00,0.0,0.0,0.0,60.0
5833,정선한교,2021-07-05 01:13:00,0.0,0.0,0.0,60.0
5834,정선한교,2021-07-05 01:14:00,0.0,0.0,0.0,60.01
5835,정선한교,2021-07-05 01:15:00,0.0,0.0,0.0,60.01
5836,정선한교,2021-07-05 01:16:00,0.0,0.0,0.0,59.97
5837,정선한교,2021-07-05 01:17:00,0.0,0.0,0.0,59.97
5838,정선한교,2021-07-05 01:18:00,0.0,0.0,0.0,59.98
5839,정선한교,2021-07-05 01:19:00,0.0,0.0,0.0,59.98
5840,정선한교,2021-07-05 01:20:00,0.0,0.0,0.0,59.98
5841,정선한교,2021-07-05 01:21:00,0.0,0.0,0.0,59.98
5842,정선한교,2021-07-05 01:22:00,0.0,0.0,0.0,59.99
5843,정선한교,2021-07-05 01:23:00,0.0,0.0,0.0,59.98
5844,정선한교,2021-07-05 01:24:00,0.0,0.0,0.0,59.98
5845,정선한교,2021-07-05 01:25:00,0.0,0.0,0.0,59.98
5846,정선한교,2021-07-05 01:26:00,0.0,0.0,0.0,59.98
5847,정선한교,2021-07-05 01:27:00,0.0,0.0,0.0,59.98
5848,정선한교,2021-07-05 01:28:00,0.0,0.0,0.0,59.98
5849,정선한교,2021-07-05 01:29:00,0.0,0.0,0.0,59.97
5850,정선한교,2021-07-05 01:30:00,0.0,0.0,0.0,59.97
5851,정선한교,2021-07-05 01:31:00,0.0,0.0,0.0,59.97
5852,정선한교,2021-07-05 01:32:00,0.0,0.0,0.0,60.0
5853,정선한교,2021-07-05 01:33:00,0.0,0.0,0.0,60.02
5854,정선한교,2021-07-05 01:34:00,0.0,0.0,0.0,60.02
5855,정선한교,2021-07-05 01:35:00,0.0,0.0,0.0,60.02
5856,정선한교,2021-07-05 01:36:00,0.0,0.0,0.0,60.01
5857,정선한교,2021-07-05 01:37:00,0.0,0.0,0.0,60.01
5858,정선한교,2021-07-05 01:38:00,0.0,0.0,0.0,59.99
5859,정선한교,2021-07-05 01:39:00,0.0,0.0,0.0,59.99
5860,정선한교,2021-07-05 01:40:00,0.0,0.0,0.0,59.99
5861,정선한교,2021-07-05 01:41:00,0.0,0.0,0.0,60.01
5862,정선한교,2021-07-05 01:42:00,0.0,0.0,0.0,60.01
5863,정선한교,2021-07-05 01:43:00,0.0,0.0,0.0,60.01
5864,정선한교,2021-07-05 01:44:00,0.0,0.0,0.0,60.01
5865,정선한교,2021-07-05 01:45:00,0.0,0.0,0.0,59.99
5866,정선한교,2021-07-05 01:46:00,0.0,0.0,0.0,60.0
5867,정선한교,2021-07-05 01:47:00,0.0,0.0,0.0,60.0
5868,정선한교,2021-07-05 01:48:00,0.0,0.0,0.0,60.0
5869,정선한교,2021-07-05 01:49:00,0.0,0.0,0.0,60.0
5870,정선한교,2021-07-05 01:50:00,0.0,0.0,0.0,60.0
5871,정선한교,2021-07-05 01:51:00,0.0,0.0,0.0,60.01
5872,정선한교,2021-07-05 01:52:00,0.0,0.0,0.0,60.01
5873,정선한교,2021-07-05 01:53:00,0.0,0.0,0.0,60.01
5874,정선한교,2021-07-05 01:54:00,0.0,0.0,0.0,60.01
5875,정선한교,2021-07-05 01:55:00,0.0,0.0,0.0,60.01
5876,정선한교,2021-07-05 01:56:00,0.0,0.0,0.0,60.01
5877,정선한교,2021-07-05 01:57:00,0.0,0.0,0.0,60.01
5878,정선한교,2021-07-05 01:58:00,0.0,0.0,0.0,60.0
5879,정선한교,2021-07-05 01:59:00,0.0,0.0,0.0,60.01
5880,정선한교,2021-07-05 02:00:00,0.0,0.0,0.0,60.01
5881,정선한교,2021-07-05 02:01:00,0.0,0.0,0.0,60.01
5882,정선한교,2021-07-05 02:02:00,0.0,0.0,0.0,59.99
5883,정선한교,2021-07-05 02:03:00,0.0,0.0,0.0,60.01
5884,정선한교,2021-07-05 02:04:00,0.0,0.0,0.0,60.01
5885,정선한교,2021-07-05 02:05:00,0.0,0.0,0.0,60.01
5886,정선한교,2021-07-05 02:06:00,0.0,0.0,0.0,59.96
5887,정선한교,2021-07-05 02:07:00,0.0,0.0,0.0,59.96
5888,정선한교,2021-07-05 02:08:00,0.0,0.0,0.0,59.96
5889,정선한교,2021-07-05 02:09:00,0.0,0.0,0.0,59.96
5890,정선한교,2021-07-05 02:10:00,0.0,0.0,0.0,60.01
5891,정선한교,2021-07-05 02:11:00,0.0,0.0,0.0,60.01
5892,정선한교,2021-07-05 02:12:00,0.0,0.0,0.0,60.02
5893,정선한교,2021-07-05 02:13:00,0.0,0.0,0.0,60.01
5894,정선한교,2021-07-05 02:14:00,0.0,0.0,0.0,60.01
5895,정선한교,2021-07-05 02:15:00,0.0,0.0,0.0,59.97
5896,정선한교,2021-07-05 02:16:00,0.0,0.0,0.0,59.97
5897,정선한교,2021-07-05 02:17:00,0.0,0.0,0.0,60.0
5898,정선한교,2021-07-05 02:18:00,0.0,0.0,0.0,60.0
5899,정선한교,2021-07-05 02:19:00,0.0,0.0,0.0,60.0
5900,정선한교,2021-07-05 02:20:00,0.0,0.0,0.0,60.0
5901,정선한교,2021-07-05 02:21:00,0.0,0.0,0.0,60.0
5902,정선한교,2021-07-05 02:22:00,0.0,0.0,0.0,60.03
5903,정선한교,2021-07-05 02:23:00,0.0,0.0,0.0,60.01
5904,정선한교,2021-07-05 02:24:00,0.0,0.0,0.0,60.01
5905,정선한교,2021-07-05 02:25:00,0.0,0.0,0.0,60.01
5906,정선한교,2021-07-05 02:26:00,0.0,0.0,0.0,60.02
5907,정선한교,2021-07-05 02:27:00,0.0,0.0,0.0,60.0
5908,정선한교,2021-07-05 02:28:00,0.0,0.0,0.0,60.0
5909,정선한교,2021-07-05 02:29:00,0.0,0.0,0.0,59.99
5910,정선한교,2021-07-05 02:30:00,0.0,0.0,0.0,59.95
5911,정선한교,2021-07-05 02:31:00,0.0,0.0,0.0,59.95
5912,정선한교,2021-07-05 02:32:00,0.0,0.0,0.0,60.0
5913,정선한교,2021-07-05 02:33:00,0.0,0.0,0.0,60.02
5914,정선한교,2021-07-05 02:34:00,0.0,0.0,0.0,60.02
5915,정선한교,2021-07-05 02:35:00,0.0,0.0,0.0,60.05
5916,정선한교,2021-07-05 02:36:00,0.0,0.0,0.0,60.01
5917,정선한교,2021-07-05 02:37:00,0.0,0.0,0.0,60.01
5918,정선한교,2021-07-05 02:38:00,0.0,0.0,0.0,60.01
5919,정선한교,2021-07-05 02:39:00,0.0,0.0,0.0,59.99
5920,정선한교,2021-07-05 02:40:00,0.0,0.0,0.0,60.03
5921,정선한교,2021-07-05 02:41:00,0.0,0.0,0.0,60.03
5922,정선한교,2021-07-05 02:42:00,0.0,0.0,0.0,60.05
5923,정선한교,2021-07-05 02:43:00,0.0,0.0,0.0,60.0
5924,정선한교,2021-07-05 02:44:00,0.0,0.0,0.0,59.98
5925,정선한교,2021-07-05 02:45:00,0.0,0.0,0.0,59.98
5926,정선한교,2021-07-05 02:46:00,0.0,0.0,0.0,59.98
5927,정선한교,2021-07-05 02:47:00,0.0,0.0,0.0,59.98
5928,정선한교,2021-07-05 02:48:00,0.0,0.0,0.0,59.98
5929,정선한교,2021-07-05 02:49:00,0.0,0.0,0.0,60.0
5930,정선한교,2021-07-05 02:50:00,0.0,0.0,0.0,60.0
5931,정선한교,2021-07-05 02:51:00,0.0,0.0,0.0,59.99
5932,정선한교,2021-07-05 02:52:00,0.0,0.0,0.0,59.99
5933,정선한교,2021-07-05 02:53:00,0.0,0.0,0.0,59.99
5934,정선한교,2021-07-05 02:54:00,0.0,0.0,0.0,59.99
5935,정선한교,2021-07-05 02:55:00,0.0,0.0,0.0,59.99
5936,정선한교,2021-07-05 02:56:00,0.0,0.0,0.0,60.01
5937,정선한교,2021-07-05 02:57:00,0.0,0.0,0.0,60.01
5938,정선한교,2021-07-05 02:58:00,0.0,0.0,0.0,60.01
5939,정선한교,2021-07-05 02:59:00,0.0,0.0,0.0,60.0
5940,정선한교,2021-07-05 03:00:00,0.0,0.0,0.0,60.0
5941,정선한교,2021-07-05 03:01:00,0.0,0.0,0.0,60.0
5942,정선한교,2021-07-05 03:02:00,0.0,0.0,0.0,60.0
5943,정선한교,2021-07-05 03:03:00,0.0,0.0,0.0,59.97
5944,정선한교,2021-07-05 03:04:00,0.0,0.0,0.0,60.0
5945,정선한교,2021-07-05 03:05:00,0.0,0.0,0.0,60.0
5946,정선한교,2021-07-05 03:06:00,0.0,0.0,0.0,60.0
5947,정선한교,2021-07-05 03:07:00,0.0,0.0,0.0,60.02
5948,정선한교,2021-07-05 03:08:00,0.0,0.0,0.0,60.02
5949,정선한교,2021-07-05 03:09:00,0.0,0.0,0.0,60.02
5950,정선한교,2021-07-05 03:10:00,0.0,0.0,0.0,60.02
5951,정선한교,2021-07-05 03:11:00,0.0,0.0,0.0,60.0
5952,정선한교,2021-07-05 03:12:00,0.0,0.0,0.0,60.0
5953,정선한교,2021-07-05 03:13:00,0.0,0.0,0.0,60.0
5954,정선한교,2021-07-05 03:14:00,0.0,0.0,0.0,59.99
5955,정선한교,2021-07-05 03:15:00,0.0,0.0,0.0,59.99
5956,정선한교,2021-07-05 03:16:00,0.0,0.0,0.0,59.97
5957,정선한교,2021-07-05 03:17:00,0.0,0.0,0.0,59.99
5958,정선한교,2021-07-05 03:18:00,0.0,0.0,0.0,59.99
5959,정선한교,2021-07-05 03:19:00,0.0,0.0,0.0,59.99
5960,정선한교,2021-07-05 03:20:00,0.0,0.0,0.0,59.99
5961,정선한교,2021-07-05 03:21:00,0.0,0.0,0.0,60.0
5962,정선한교,2021-07-05 03:22:00,0.0,0.0,0.0,60.0
5963,정선한교,2021-07-05 03:23:00,0.0,0.0,0.0,60.01
5964,정선한교,2021-07-05 03:24:00,0.0,0.0,0.0,60.0
5965,정선한교,2021-07-05 03:25:00,0.0,0.0,0.0,59.99
5966,정선한교,2021-07-05 03:26:00,0.0,0.0,0.0,59.99
5967,정선한교,2021-07-05 03:27:00,0.0,0.0,0.0,59.99
5968,정선한교,2021-07-05 03:28:00,0.0,0.0,0.0,60.02
5969,정선한교,2021-07-05 03:29:00,0.0,0.0,0.0,60.02
5970,정선한교,2021-07-05 03:30:00,0.0,0.0,0.0,60.02
5971,정선한교,2021-07-05 03:31:00,0.0,0.0,0.0,60.02
5972,정선한교,2021-07-05 03:32:00,0.0,0.0,0.0,60.02
5973,정선한교,2021-07-05 03:33:00,0.0,0.0,0.0,60.02
5974,정선한교,2021-07-05 03:34:00,0.0,0.0,0.0,60.01
5975,정선한교,2021-07-05 03:35:00,0.0,0.0,0.0,60.01
5976,정선한교,2021-07-05 03:36:00,0.0,0.0,0.0,60.01
5977,정선한교,2021-07-05 03:37:00,0.0,0.0,0.0,60.03
5978,정선한교,2021-07-05 03:38:00,0.0,0.0,0.0,60.03
5979,정선한교,2021-07-05 03:39:00,0.0,0.0,0.0,60.03
5980,정선한교,2021-07-05 03:40:00,0.0,0.0,0.0,60.03
5981,정선한교,2021-07-05 03:41:00,0.0,0.0,0.0,60.02
5982,정선한교,2021-07-05 03:42:00,0.0,0.0,0.0,60.02
5983,정선한교,2021-07-05 03:43:00,0.0,0.0,0.0,59.98
5984,정선한교,2021-07-05 03:44:00,0.0,0.0,0.0,59.98
5985,정선한교,2021-07-05 03:45:00,0.0,0.0,0.0,60.02
5986,정선한교,2021-07-05 03:46:00,0.0,0.0,0.0,60.02
5987,정선한교,2021-07-05 03:47:00,0.0,0.0,0.0,60.01
5988,정선한교,2021-07-05 03:48:00,0.0,0.0,0.0,60.01
5989,정선한교,2021-07-05 03:49:00,0.0,0.0,0.0,60.01
5990,정선한교,2021-07-05 03:50:00,0.0,0.0,0.0,59.99
5991,정선한교,2021-07-05 03:51:00,0.0,0.0,0.0,59.97
5992,정선한교,2021-07-05 03:52:00,0.0,0.0,0.0,59.97
5993,정선한교,2021-07-05 03:53:00,0.0,0.0,0.0,59.97
5994,정선한교,2021-07-05 03:54:00,0.0,0.0,0.0,60.0
5995,정선한교,2021-07-05 03:55:00,0.0,0.0,0.0,60.0
5996,정선한교,2021-07-05 03:56:00,0.0,0.0,0.0,60.0
5997,정선한교,2021-07-05 03:57:00,0.0,0.0,0.0,60.01
5998,정선한교,2021-07-05 03:58:00,0.0,0.0,0.0,60.01
5999,정선한교,2021-07-05 03:59:00,0.0,0.0,0.0,60.01
6000,정선한교,2021-07-05 04:00:00,0.0,0.0,0.0,59.95
6001,정선한교,2021-07-05 04:01:00,0.0,0.0,0.0,59.95
6002,정선한교,2021-07-05 04:02:00,0.0,0.0,0.0,60.0
6003,정선한교,2021-07-05 04:03:00,0.0,0.0,0.0,60.0
6004,정선한교,2021-07-05 04:04:00,0.0,0.0,0.0,60.01
6005,정선한교,2021-07-05 04:05:00,0.0,0.0,0.0,60.01
6006,정선한교,2021-07-05 04:06:00,0.0,0.0,0.0,60.01
6007,정선한교,2021-07-05 04:07:00,0.0,0.0,0.0,59.98
6008,정선한교,2021-07-05 04:08:00,0.0,0.0,0.0,59.97
6009,정선한교,2021-07-05 04:09:00,0.0,0.0,0.0,59.97
6010,정선한교,2021-07-05 04:10:00,0.0,0.0,0.0,59.97
6011,정선한교,2021-07-05 04:11:00,0.0,0.0,0.0,60.0
6012,정선한교,2021-07-05 04:12:00,0.0,0.0,0.0,60.0
6013,정선한교,2021-07-05 04:13:00,0.0,0.0,0.0,60.0
6014,정선한교,2021-07-05 04:14:00,0.0,0.0,0.0,60.0
6015,정선한교,2021-07-05 04:15:00,0.0,0.0,0.0,59.99
6016,정선한교,2021-07-05 04:16:00,0.0,0.0,0.0,59.99
6017,정선한교,2021-07-05 04:17:00,0.0,0.0,0.0,59.98
6018,정선한교,2021-07-05 04:18:00,0.0,0.0,0.0,59.98
6019,정선한교,2021-07-05 04:19:00,0.0,0.0,0.0,60.01
6020,정선한교,2021-07-05 04:20:00,0.0,0.0,0.0,60.01
6021,정선한교,2021-07-05 04:21:00,0.0,0.0,0.0,60.04
6022,정선한교,2021-07-05 04:22:00,0.0,0.0,0.0,60.04
6023,정선한교,2021-07-05 04:23:00,0.0,0.0,0.0,60.04
6024,정선한교,2021-07-05 04:24:00,0.0,0.0,0.0,60.01
6025,정선한교,2021-07-05 04:25:00,0.0,0.0,0.0,60.01
6026,정선한교,2021-07-05 04:26:00,0.0,0.0,0.0,60.01
6027,정선한교,2021-07-05 04:27:00,0.0,0.0,0.0,60.0
6028,정선한교,2021-07-05 04:28:00,0.0,0.0,0.0,60.02
6029,정선한교,2021-07-05 04:29:00,0.0,0.0,0.0,60.0
6030,정선한교,2021-07-05 04:30:00,0.0,0.0,0.0,60.0
6031,정선한교,2021-07-05 04:31:00,0.0,0.0,0.0,59.99
6032,정선한교,2021-07-05 04:32:00,0.0,0.0,0.0,60.0
6033,정선한교,2021-07-05 04:33:00,0.0,0.0,0.0,60.0
6034,정선한교,2021-07-05 04:34:00,0.0,0.0,0.0,60.0
6035,정선한교,2021-07-05 04:35:00,0.0,0.0,0.0,59.95
6036,정선한교,2021-07-05 04:36:00,0.0,0.0,0.0,60.0
6037,정선한교,2021-07-05 04:37:00,0.0,0.0,0.0,60.0
6038,정선한교,2021-07-05 04:38:00,0.0,0.0,0.0,60.0
6039,정선한교,2021-07-05 04:39:00,0.0,0.0,0.0,60.0
6040,정선한교,2021-07-05 04:40:00,0.0,0.0,0.0,60.0
6041,정선한교,2021-07-05 04:41:00,0.0,0.0,0.0,60.0
6042,정선한교,2021-07-05 04:42:00,0.0,0.0,0.0,60.02
6043,정선한교,2021-07-05 04:43:00,0.0,0.0,0.0,60.02
6044,정선한교,2021-07-05 04:44:00,0.0,0.0,0.0,60.0
6045,정선한교,2021-07-05 04:45:00,0.0,0.0,0.0,60.02
6046,정선한교,2021-07-05 04:46:00,0.0,0.0,0.0,60.02
6047,정선한교,2021-07-05 04:47:00,0.0,0.0,0.0,60.02
6048,정선한교,2021-07-05 04:48:00,0.0,0.0,0.0,60.03
6049,정선한교,2021-07-05 04:49:00,0.0,0.0,0.0,60.01
6050,정선한교,2021-07-05 04:50:00,0.0,0.0,0.0,60.01
6051,정선한교,2021-07-05 04:51:00,0.0,0.0,0.0,60.0
6052,정선한교,2021-07-05 04:52:00,0.0,0.0,0.0,60.01
6053,정선한교,2021-07-05 04:53:00,0.0,0.0,0.0,60.01
6054,정선한교,2021-07-05 04:54:00,0.0,0.0,0.0,59.98
6055,정선한교,2021-07-05 04:55:00,0.0,0.0,0.0,59.97
6056,정선한교,2021-07-05 04:56:00,0.0,0.0,0.0,60.0
6057,정선한교,2021-07-05 04:57:00,0.0,0.0,0.0,60.0
6058,정선한교,2021-07-05 04:58:00,0.0,0.0,0.0,60.0
6059,정선한교,2021-07-05 04:59:00,0.0,0.0,0.0,60.0
6060,정선한교,2021-07-05 05:00:00,0.0,0.0,0.0,60.0
6061,정선한교,2021-07-05 05:01:00,0.0,0.0,0.0,59.99
6062,정선한교,2021-07-05 05:02:00,0.0,0.0,0.0,59.97
6063,정선한교,2021-07-05 05:03:00,0.0,0.0,0.0,59.97
6064,정선한교,2021-07-05 05:04:00,0.0,0.0,0.0,59.97
6065,정선한교,2021-07-05 05:05:00,0.0,0.0,0.0,59.98
6066,정선한교,2021-07-05 05:06:00,0.0,0.0,0.0,59.99
6067,정선한교,2021-07-05 05:07:00,0.0,0.0,0.0,59.99
6068,정선한교,2021-07-05 05:08:00,0.0,0.0,0.0,60.01
6069,정선한교,2021-07-05 05:09:00,0.0,0.0,0.0,60.0
6070,정선한교,2021-07-05 05:10:00,0.0,0.0,0.0,60.0
6071,정선한교,2021-07-05 05:11:00,0.0,0.0,0.0,59.98
6072,정선한교,2021-07-05 05:12:00,0.0,0.0,0.0,59.96
6073,정선한교,2021-07-05 05:13:00,0.0,0.0,0.0,60.0
6074,정선한교,2021-07-05 05:14:00,0.0,0.0,0.0,60.0
6075,정선한교,2021-07-05 05:15:00,0.0,0.0,0.0,59.98
6076,정선한교,2021-07-05 05:16:00,0.0,0.0,0.0,59.99
6077,정선한교,2021-07-05 05:17:00,0.0,0.0,0.0,59.99
6078,정선한교,2021-07-05 05:18:00,0.0,0.0,0.0,59.99
6079,정선한교,2021-07-05 05:19:00,0.0,0.0,0.0,59.99
6080,정선한교,2021-07-05 05:20:00,0.0,0.0,0.0,59.99
6081,정선한교,2021-07-05 05:21:00,0.0,0.0,0.0,59.99
6082,정선한교,2021-07-05 05:22:00,0.0,0.0,0.0,60.0
6083,정선한교,2021-07-05 05:23:00,0.0,0.0,0.0,59.98
6084,정선한교,2021-07-05 05:24:00,0.0,0.0,0.0,59.98
6085,정선한교,2021-07-05 05:25:00,0.0,0.0,0.0,59.98
6086,정선한교,2021-07-05 05:26:00,0.0,0.0,0.0,59.99
6087,정선한교,2021-07-05 05:27:00,0.0,0.0,0.0,59.99
6088,정선한교,2021-07-05 05:28:00,0.0,0.0,0.0,59.99
6089,정선한교,2021-07-05 05:29:00,0.0,0.0,0.0,59.98
6090,정선한교,2021-07-05 05:30:00,0.0,0.0,0.0,59.98
6091,정선한교,2021-07-05 05:31:00,0.0,0.0,0.0,60.02
6092,정선한교,2021-07-05 05:32:00,0.0,0.0,0.0,60.01
6093,정선한교,2021-07-05 05:33:00,0.0,0.0,0.0,59.99
6094,정선한교,2021-07-05 05:34:00,0.0,0.0,0.0,59.99
6095,정선한교,2021-07-05 05:35:00,0.0,0.0,0.0,59.98
6096,정선한교,2021-07-05 05:36:00,0.0,0.0,0.0,59.97
6097,정선한교,2021-07-05 05:37:00,0.0,0.0,0.0,59.97
6098,정선한교,2021-07-05 05:38:00,0.0,0.0,0.0,59.95
6099,정선한교,2021-07-05 05:39:00,0.0,0.0,0.0,59.98
6100,정선한교,2021-07-05 05:40:00,0.0,0.0,0.0,59.98
6101,정선한교,2021-07-05 05:41:00,0.0,0.0,0.0,60.02
6102,정선한교,2021-07-05 05:42:00,0.0,0.0,0.0,60.03
6103,정선한교,2021-07-05 05:43:00,0.0,0.0,0.0,60.01
6104,정선한교,2021-07-05 05:44:00,0.0,0.0,0.0,60.01
6105,정선한교,2021-07-05 05:45:00,0.0,0.0,0.0,60.0
6106,정선한교,2021-07-05 05:46:00,0.0,0.0,0.0,59.97
6107,정선한교,2021-07-05 05:47:00,0.0,0.0,0.0,59.97
6108,정선한교,2021-07-05 05:48:00,0.0,0.0,0.0,59.97
6109,정선한교,2021-07-05 05:49:00,0.0,0.0,0.0,59.99
6110,정선한교,2021-07-05 05:50:00,0.0,0.0,0.0,59.99
6111,정선한교,2021-07-05 05:51:00,0.0,0.0,0.0,60.01
6112,정선한교,2021-07-05 05:52:00,0.0,0.0,0.0,60.01
6113,정선한교,2021-07-05 05:53:00,0.0,0.0,0.0,60.0
6114,정선한교,2021-07-05 05:54:00,0.0,0.0,0.0,60.0
6115,정선한교,2021-07-05 05:55:00,0.0,0.0,0.0,60.0
6116,정선한교,2021-07-05 05:56:00,0.0,0.0,0.0,60.0
6117,정선한교,2021-07-05 05:57:00,0.0,0.0,0.0,60.0
6118,정선한교,2021-07-05 05:58:00,0.0,0.0,0.0,59.99
6119,정선한교,2021-07-05 05:59:00,0.0,0.0,0.0,60.0
6120,정선한교,2021-07-05 06:00:00,0.0,0.0,0.0,60.0
6121,정선한교,2021-07-05 06:01:00,0.0,0.0,0.0,59.99
6122,정선한교,2021-07-05 06:02:00,0.0,0.0,0.0,59.99
6123,정선한교,2021-07-05 06:03:00,0.0,0.0,0.0,59.97
6124,정선한교,2021-07-05 06:04:00,0.0,0.0,0.0,59.97
6125,정선한교,2021-07-05 06:05:00,0.0,0.0,0.0,59.95
6126,정선한교,2021-07-05 06:06:00,0.0,0.0,0.0,59.96
6127,정선한교,2021-07-05 06:07:00,0.0,0.0,0.0,59.96
6128,정선한교,2021-07-05 06:08:00,0.0,0.0,0.0,60.01
6129,정선한교,2021-07-05 06:09:00,0.0,0.0,0.0,60.04
6130,정선한교,2021-07-05 06:10:00,0.0,0.0,0.0,60.04
6131,정선한교,2021-07-05 06:11:00,0.0,0.0,0.0,60.03
6132,정선한교,2021-07-05 06:12:00,0.0,0.0,0.0,59.99
6133,정선한교,2021-07-05 06:13:00,0.0,0.0,0.0,59.99
6134,정선한교,2021-07-05 06:14:00,0.0,0.0,0.0,59.99
6135,정선한교,2021-07-05 06:15:00,0.0,0.0,0.0,60.0
6136,정선한교,2021-07-05 06:16:00,0.0,0.0,0.0,60.01
